Date,,Rt-1,Rt-2,Rt-7,Rt-30,Rt-91,Rt-365,,Return t+1 to t+7
4/1/2011,,0.004214637,0.002857927,-0.013991467,-0.019011928,-0.06151526,-0.142153712,,-0.003227815
3/31/2011,,-0.00135671,0.005520873,-0.012828006,-0.01693366,-0.057539208,-0.14475344,,0.003740839
3/30/2011,,0.006877583,0.013573733,-0.023702668,-0.001476871,-0.057306372,-0.142697163,,0.006164909
3/29/2011,,0.006696149,0.004255957,-0.019682865,-0.000776741,-0.051143756,-0.136501259,,0.009983958
3/28/2011,,-0.002440192,0.000610984,-0.009512119,0.005919409,-0.045879137,-0.136132602,,0.016144702
3/25/2011,,0.003051176,0.012569128,-0.027331281,-0.006469585,-0.048717356,-0.137972535,,0.013961896
3/24/2011,,0.009517952,0.012375732,-0.027910737,0.002744805,-0.04566618,-0.133293923,,0.016399377
3/23/2011,,0.00285778,-0.000616817,-0.031541011,0.032536743,-0.034716137,-0.118909307,,0.01673052
3/22/2011,,-0.003474597,0.011904373,-0.009996994,0.035394523,-0.034963815,-0.123060157,,0.027690388
3/21/2011,,0.015378969,0.019009602,-0.001948274,0.031919926,-0.044758699,-0.131866684,,0.008826137
3/18/2011,,0.003630633,0.016778858,0.019486852,0.042231497,-0.031790301,-0.111413091,,0.017093092
3/17/2011,,0.013148225,-0.005538011,0.01621514,0.039566586,-0.029230195,-0.107269963,,0.018456453
3/16/2011,,-0.018686236,-0.030209553,0.048042641,0.05586748,-0.021866988,-0.100031524,,0.01857634
3/15/2011,,-0.011523317,-0.017579473,0.030790552,0.034780157,-0.035970672,-0.126652303,,0.006068161
3/14/2011,,-0.006056157,0.000846188,0.010555317,0.02325684,-0.048376714,-0.138435407,,0.024424803
3/11/2011,,0.006902345,-0.011776931,0.012381045,0.010870146,-0.055075289,-0.144578197,,-0.004935608
3/10/2011,,-0.018679276,-0.020113423,0.026803916,0.020038034,-0.05397381,-0.141842128,,-0.005264047
3/9/2011,,-0.001434148,0.007277771,-0.008952963,-0.003177474,-0.076539124,-0.164967226,,-0.023167059
3/8/2011,,0.008711919,0.000830034,-0.012523479,-0.010844591,-0.081630153,-0.168062743,,-0.032021878
3/7/2011,,-0.007881886,-0.015402412,0.013001939,-0.002132672,-0.073488289,-0.159525834,,-0.03911743
3/4/2011,,-0.007520527,0.009557077,-0.0010574,-0.015059576,-0.080311776,-0.181599861,,-0.021838387
3/3/2011,,0.017077603,0.019213972,-0.019213972,-0.02066608,-0.090521261,-0.192143391,,-0.029291843
3/2/2011,,0.002136369,-0.01467713,-0.001449124,-0.019470492,-0.086171142,-0.175956708,,-0.010630275
3/1/2011,,-0.016813499,-0.010636046,0.006850458,-0.024822397,-0.105079427,-0.176587068,,0.011936181
2/28/2011,,0.006177453,0.016813499,0.010310945,-0.041635896,-0.116254314,-0.203731712,,-0.014554821
2/25/2011,,0.010636046,0.009948801,0.016488398,-0.020306071,-0.113102592,-0.198186571,,0.000301069
2/24/2011,,-0.000687245,-0.006850458,0.025040959,-0.013533419,-0.090750979,-0.18619604,,0.014272465
2/23/2011,,-0.006163213,-0.0264372,0.021369801,-0.014762667,-0.091438224,-0.196038968,,0.011546687
2/22/2011,,-0.020273986,-0.018190501,0.008911044,-0.026596548,-0.112267531,-0.189983124,,-0.007619084
2/18/2011,,0.002083485,0.005067398,-0.01061136,-0.04780573,-0.117126922,-0.212508655,,-0.002256059
2/17/2011,,0.002983913,0.009279457,-0.014480445,-0.035868385,-0.117790586,-0.216303034,,-0.021742433
2/16/2011,,0.006295544,0.003142876,-0.0118745,-0.034584506,-0.129417717,-0.218046438,,-0.019520949
2/15/2011,,-0.003152668,-0.000751582,-0.003313412,-0.028288962,-0.123629804,-0.227363271,,-0.012895673
2/14/2011,,0.002401087,0.008353656,-0.011002312,-0.031441631,-0.111080441,-0.23051594,,0.000751417
2/11/2011,,0.005952569,0.006330538,-0.014834195,-0.034624562,-0.107264063,-0.227282205,,0.00067628
2/10/2011,,0.000377968,-0.001887576,-0.011706771,-0.037656091,-0.08940263,-0.231741513,,0.019311507
2/9/2011,,-0.002265544,0.002270688,-0.013548676,-0.040815697,-0.085250152,-0.229403043,,0.014034795
2/8/2011,,0.004536232,0.010769202,-0.013900198,-0.041822026,-0.091536857,-0.244150578,,0.009410239
2/7/2011,,0.00623297,0.009058114,-0.025245981,-0.037285794,-0.079790457,-0.232368922,,0.007016045
2/4/2011,,0.002825145,0.005045018,-0.026501285,-0.027127865,-0.071681517,-0.228200724,,0.01202417
2/3/2011,,0.002219874,0.000305852,-0.006058952,-0.029486894,-0.072611777,-0.19402332,,0.007386859
2/2/2011,,-0.001914022,0.013967993,-0.006303895,-0.02671591,-0.089466877,-0.18680824,,0.01023465
2/1/2011,,0.015882015,0.023370289,-0.012081311,-0.038914855,-0.095390563,-0.200753033,,0.013785017
1/31/2011,,0.007488274,-0.010128915,0.0032587,-0.023032841,-0.087407773,-0.200302124,,0.020111471
1/28/2011,,-0.017617189,-0.015152372,0.005076307,-0.014193605,-0.08025703,-0.18188578,,0.025973445
1/27/2011,,0.002464816,0.006328211,-0.014802478,-0.032525761,-0.098634031,-0.187964368,,0.005287999
1/26/2011,,0.003863394,0.004405398,-0.011011261,-0.031492475,-0.096338189,-0.190245421,,0.004308347
1/25/2011,,0.000542003,0.006212671,0.002705993,-0.028027108,-0.089606769,-0.182182647,,0.007002907
1/24/2011,,0.005670668,0.007932264,0.001547962,-0.027485104,-0.089233275,-0.186755251,,0.00542184
1/21/2011,,0.002261597,0.000935195,0.00721863,-0.020382346,-0.086515559,-0.15854054,,-0.001716228
1/20/2011,,-0.001326401,-0.011180261,0.002261597,-0.021226207,-0.086114598,-0.13686255,,0.009729009
1/19/2011,,-0.00985386,-0.008153825,0.002569808,-0.028872896,-0.089644344,-0.127968309,,0.013506361
1/18/2011,,0.001700035,0.008918665,-0.016268151,-0.041137327,-0.109216947,-0.150240326,,0.000618007
1/14/2011,,0.00721863,0.005584017,-0.016846475,-0.046292837,-0.099241523,-0.13725259,,-0.006913455
1/13/2011,,-0.001634612,0.007349487,-0.007663441,-0.034491655,-0.094064046,-0.132734881,,0.005368224
1/12/2011,,0.008984099,0.012521672,-0.007337499,-0.037008992,-0.091790088,-0.142780255,,-0.005222398
1/11/2011,,0.003537573,0.002278359,-0.003537573,-0.028667312,-0.090552984,-0.124426161,,0.009316091
1/10/2011,,-0.001259214,-0.00322362,0.000551111,-0.025129739,-0.090096814,-0.12228417,,0.013561045
1/7/2011,,-0.001964405,-0.003924959,-0.010993028,-0.036075856,-0.092299472,-0.126865621,,0.020332191
1/6/2011,,-0.001960554,0.00322362,-0.013196017,-0.041697143,-0.099856986,-0.13304243,,0.004926727
1/5/2011,,0.005184173,0.004633063,-0.013567025,-0.044227752,-0.100610229,-0.135706796,,0.007334638
1/4/2011,,-0.000551111,0.009733813,-0.009097819,-0.037985179,-0.095339859,-0.133166225,,0.012795064
1/3/2011,,0.010284924,0.010523509,-0.01108046,-0.03853629,-0.115822879,-0.150534909,,0.000863524
12/31/2010,,0.000238585,-0.001350961,-0.001193563,-0.04366781,-0.098005943,-0.140249985,,-0.001026468
12/30/2010,,-0.001589546,-0.000874579,-0.000954979,-0.064473879,-0.101964303,-0.130366807,,0.016042061
12/29/2010,,0.000714967,0.002146497,-0.001112433,-0.060424812,-0.100579182,-0.131600913,,0.014912099
12/28/2010,,0.00143153,0.001829558,-0.003502924,-0.062735577,-0.098118587,-0.12946546,,0.004751347
12/27/2010,,0.000398027,-0.001034064,-0.008391682,-0.061304047,-0.100181434,-0.130165352,,0.0112942
12/23/2010,,-0.001432091,0.001673366,-0.011474752,-0.063856546,-0.115394231,-0.134490464,,0.003191593
12/22/2010,,0.003105458,0.009425745,-0.018691862,-0.050705693,-0.108681808,-0.137889593,,0.001272701
12/21/2010,,0.006320288,0.00873086,-0.011003852,-0.046768584,-0.100651059,-0.138370632,,0.003976781
12/20/2010,,0.002410572,0.003481098,-0.005566289,-0.040448296,-0.092314945,-0.142161491,,0.007254239
12/17/2010,,0.001070526,0.006855545,-0.003798136,-0.055395918,-0.105078914,-0.145392402,,0.003923599
12/16/2010,,0.005785019,0.001202466,-0.008528475,-0.054833023,-0.104381808,-0.132233352,,0.008426638
12/15/2010,,-0.004582552,-0.003699827,-0.006629495,-0.033345973,-0.098331461,-0.127973864,,0.011688541
12/14/2010,,0.000882725,0.001525144,-0.014868929,-0.036513235,-0.106723882,-0.127897296,,0.008322719
12/13/2010,,0.000642419,0.006443284,-0.014556259,-0.03563051,-0.105219961,-0.13383137,,0.001921983
12/10/2010,,0.005800865,0.009686903,-0.012855441,-0.019304716,-0.115639194,-0.137427971,,-0.003284107
12/9/2010,,0.003886038,0.00754292,-0.009743534,-0.017525013,-0.114874356,-0.137246657,,-0.000483418
12/8/2010,,0.003656882,0.004226937,-0.018584981,-0.006428807,-0.115596775,-0.137094139,,0.001692517
12/7/2010,,0.000570055,-0.000488344,-0.035972753,-0.000895954,-0.118938374,-0.122278185,,0.011801923
12/6/2010,,-0.001058399,0.00163056,-0.029764086,-0.000325899,-0.107031867,-0.120175514,,0.006514141
12/3/2010,,0.002688959,0.015416443,-0.033848216,-0.024214678,-0.108090266,-0.126925281,,0.019542014
12/2/2010,,0.012727485,0.033772139,-0.019443691,-0.025535382,-0.118289467,-0.116385335,,0.016242033
12/1/2010,,0.021044654,0.015406042,-0.006716206,-0.020707123,-0.114831105,-0.103208488,,0.02259756
11/30/2010,,-0.005638613,-0.002612881,-0.000337646,0,-0.12325953,-0.094458333,,0.022864768
11/29/2010,,0.003025731,-0.008689835,0.008606686,-0.005638613,-0.128898142,-0.103468121,,0.04928245
11/26/2010,,-0.011715566,0.002950527,0.012464069,-0.003541667,-0.11126119,-0.08405825,,0.034258707
11/24/2010,,0.014666093,8.31E-05,-0.016609692,-0.012557718,-0.131623408,-0.099281478,,0.016974887
11/23/2010,,-0.014582944,-0.015414596,-0.002451229,-0.000844576,-0.120834977,-0.086148206,,0.008354268
11/22/2010,,-0.000831651,0.001915498,-0.001332142,-0.01542752,-0.120463455,-0.113353343,,-0.006673681
11/19/2010,,0.00274715,0.017358194,-0.000748502,-0.020323152,-0.117474964,-0.110627407,,-0.009992123
11/18/2010,,0.014611044,0.015118675,0.013907512,-0.027294745,-0.111478206,-0.094763264,,-0.006190917
11/17/2010,,0.000507631,-0.015194401,0.032293066,0.000507383,-0.079317179,-0.079523328,,-0.001676983
11/16/2010,,-0.015702032,-0.017117323,0.028779535,-0.003900681,-0.080632908,-0.080183944,,0.008340034
11/15/2010,,-0.001415291,-0.013324155,0.020287671,-0.019602713,-0.108545276,-0.110286414,,-0.004368687
11/12/2010,,-0.011908864,-0.015683374,0.020748351,-0.019150586,-0.109498864,-0.117098502,,-0.007408366
11/11/2010,,-0.00377451,0.000246652,0.005084082,-0.038806445,-0.118457606,-0.118787338,,-0.007643756
11/10/2010,,0.004021162,-0.003189006,-0.017765402,-0.045662359,-0.11608328,-0.127658842,,-0.014059563
11/9/2010,,-0.007210168,-0.009086139,-0.017753903,-0.04258464,-0.084272586,-0.123820168,,-0.028109803
11/8/2010,,-0.001875971,0.001879434,-0.032863296,-0.049794808,-0.086069414,-0.153550924,,-0.029162357
11/5/2010,,0.003755405,0.022830379,-0.035076799,-0.056056578,-0.093269727,-0.158043948,,-0.014490571
11/4/2010,,0.019074974,0.023084637,-0.032081206,-0.052214976,-0.085429788,-0.172516379,,-0.012502186
11/3/2010,,0.004009663,0.011908888,-0.013175206,-0.053071911,-0.065291995,-0.156018076,,-0.001898205
11/2/2010,,0.007899225,0.008236757,-0.006297518,-0.041530236,-0.067943395,-0.155166784,,0.015750985
11/1/2010,,0.000337532,0.001097343,0.001433198,-0.03363101,-0.055243734,-0.154579521,,0.028073195
10/29/2010,,0.000759812,0.000928786,-0.001182221,-0.034515757,-0.077236007,-0.124840663,,0.027092466
10/28/2010,,0.000168974,-0.002699051,-0.002283046,-0.032010317,-0.076294803,-0.145307811,,0.033749335
10/27/2010,,-0.002868025,-0.002699516,-0.004317416,-0.03533572,-0.071241583,-0.126070824,,0.018474363
10/26/2010,,0.000168509,0.003121461,-0.016904184,-0.033402107,-0.06763417,-0.124344966,,0.015069536
10/25/2010,,0.002952951,0.004813587,-0.003544591,-0.033233597,-0.067376071,-0.113292142,,0.011114968
10/22/2010,,0.001860636,0.004063981,-0.005507335,-0.042548595,-0.074784918,-0.098840046,,-0.000587708
10/21/2010,,0.002203345,0.011922088,-0.005687851,-0.035762668,-0.081565853,-0.107091642,,-0.000253595
10/20/2010,,0.009718742,-0.003472341,0.000424064,-0.031543496,-0.10143886,-0.095874286,,0.005558812
10/19/2010,,-0.013191083,-0.008275389,0.002395812,-0.036999295,-0.078637086,-0.080858715,,0.008090978
10/18/2010,,0.004915695,0.006956847,-0.013876676,-0.050190378,-0.102858563,-0.102281065,,0.00773514
10/15/2010,,0.002041152,-0.001867418,-0.009904424,-0.045382775,-0.103832092,-0.089863049,,0.011820477
10/14/2010,,-0.00390857,0.003838424,-0.013456381,-0.047151491,-0.073870137,-0.091474553,,0.000253595
10/13/2010,,0.007746994,0.010828398,-0.01615764,-0.050438865,-0.078052251,-0.112452303,,0.004995599
10/12/2010,,0.003081404,0.004024847,-0.008324449,-0.053753522,-0.070214043,-0.102660115,,-0.006138144
10/11/2010,,0.000943443,0.006536553,-0.025174954,-0.050672118,-0.082108391,-0.103486763,,0.007881519
10/8/2010,,0.005593109,0.004385799,-0.016699499,-0.05937316,-0.081813122,-0.10862182,,0.008700874
10/7/2010,,-0.001207311,-0.001293508,-0.015303334,-0.060778532,-0.083657711,-0.110655477,,0.019033528
10/6/2010,,-8.62E-05,0.019845713,-0.013535978,-0.05064939,-0.094711812,-0.114607584,,0.011181867
10/5/2010,,0.01993191,0.012399897,-0.011876547,-0.050735587,-0.125808223,-0.128916375,,0.014036579
10/4/2010,,-0.007532013,-0.003335068,0.004560985,-0.030803677,-0.112410749,-0.123802412,,0.012723537
10/1/2010,,0.004196945,0.001222278,0.001830611,-0.060492972,-0.119942762,-0.126661948,,0.02033908
9/30/2010,,-0.002974667,-0.004720295,-0.014384907,-0.085769106,-0.110281262,-0.097339063,,0.009176008
9/29/2010,,-0.001745629,0.001748749,-0.00921506,-0.088743772,-0.108789483,-0.096438268,,0.01252443
9/28/2010,,0.003494378,-0.001307261,-0.006035397,-0.07587818,-0.100989674,-0.095169574,,0.014236352
9/27/2010,,-0.004801639,0.015610824,-0.000525193,-0.072383802,-0.066133508,-0.109420152,,0.003315639
9/24/2010,,0.020412463,0.012267949,-0.020501372,-0.085832093,-0.067778195,-0.108874643,,-0.004275171
9/23/2010,,-0.008144513,-0.013069805,-0.000462329,-0.069297292,-0.051546186,-0.077382017,,0.010842093
9/22/2010,,-0.004925292,-0.006941118,-0.008341515,-0.062487339,-0.042981281,-0.077179474,,0.022502532
9/21/2010,,-0.002015826,0.013158715,-0.017076675,-0.063592489,-0.044798749,-0.087912232,,0.005083664
9/20/2010,,0.015174541,0.015547961,-0.018471304,-0.065608315,-0.030161065,-0.087394828,,0.001049274
9/17/2010,,0.00037342,0.000108092,-0.014358415,-0.029634183,-0.012118363,-0.072857686,,0.017388723
9/16/2010,,-0.000265328,0.00354454,-0.019021023,-0.031084124,-0.012828539,-0.070992328,,0.006261311
9/15/2010,,0.003809868,0.003188672,-0.023894808,-0.043559788,-0.014700303,-0.086278573,,-0.002131295
9/14/2010,,-0.000621196,0.010440456,-0.027083422,-0.039288216,-0.010533215,-0.086639349,,0.013090608
9/13/2010,,0.011061652,0.01609768,-0.016368165,-0.039909413,-0.033637394,-0.092116562,,0.015873375
9/10/2010,,0.005036028,0.009644485,-0.005306513,-0.019748802,-0.021024589,-0.080863997,,0.002661183
9/9/2010,,0.004608457,0.011606938,-0.013158646,0.013076758,-0.020832512,-0.085994919,,0.017131022
9/8/2010,,0.006998481,-0.004337971,-0.017819311,0.023098554,-0.045036433,-0.089031547,,0.009626609
9/7/2010,,-0.011336453,0.001551707,-0.040293908,0.024772694,-0.032677529,-0.09061853,,0.022145103
9/3/2010,,0.01288816,0.022157282,-0.03701914,0.018583593,-0.042139942,-0.115866676,,0.019825713
9/2/2010,,0.009269122,0.038742201,-0.039502092,0.02481069,0.006517207,-0.111259112,,0.00523327
9/1/2010,,0.029473079,0.029473079,-0.02350851,0.038880248,0.012348056,-0.098190399,,0.026593217
8/31/2010,,0,-0.014611221,0.002086907,0.046023522,0.016115112,-0.046413004,,0.028904528
8/30/2010,,-0.014611221,0.000759891,0.017041373,0.046023522,0.033081895,-0.037473987,,0.050640249
8/27/2010,,0.015371112,0.008646652,0.006250295,0.036477939,0.018470674,-0.051891717,,0.034942489
8/26/2010,,-0.00672446,-0.002846798,0.024871015,0.058324489,0.046470854,-0.038747495,,0.042976645
8/25/2010,,0.003877662,-0.011076804,0.035696538,0.051689619,0.006797011,-0.045568829,,0.021194314
8/24/2010,,-0.014954466,-0.018774608,0.037750839,0.045205482,0.016721505,-0.043631825,,0.016818291
8/23/2010,,-0.003820142,-0.00706975,0.010586037,0.030251016,0.000746291,-0.058489152,,-0.00976912
8/20/2010,,-0.003249608,-0.020799591,0.007227598,-0.004287048,0.00984028,-0.081725512,,-0.013605643
8/19/2010,,-0.017549983,-0.015726623,0.006928111,0.005546375,-0.007903005,-0.095226508,,-0.015648003
8/18/2010,,0.001823361,0.014033696,-0.004473035,-0.023034002,0.01303787,-0.121518097,,-0.025782741
8/17/2010,,0.012210336,0.011748633,0.025139858,-0.027099865,0.02057145,-0.127597494,,-0.042805771
8/16/2010,,-0.000461703,-0.003411824,0.042763533,-0.014889529,0.046477558,-0.090473738,,-0.030122246
8/13/2010,,-0.002950121,-0.009098958,0.036977488,0.012296027,0.045489198,-0.083226378,,0.00435974
8/12/2010,,-0.006148837,-0.033938369,0.038111901,0.009437119,0.060809967,-0.093786321,,-0.00676401
8/11/2010,,-0.027789532,-0.033202871,0.033025882,-0.011687471,0.067169854,-0.11060698,,0.014478963
8/10/2010,,-0.005413339,-8.90E-05,-0.001424713,-0.040125177,0.025491251,-0.1258416,,-0.010082296
8/9/2010,,0.005324342,0.001239808,-0.002037617,-0.045538516,0.022922885,-0.129177692,,-0.025677181
8/6/2010,,-0.004084534,-0.005147353,-0.01904308,-0.057498663,-0.014851534,-0.136882498,,-0.048537787
8/5/2010,,-0.001062819,0.005598245,-0.022946221,-0.092593411,-0.003949171,-0.135774769,,-0.031361903
8/4/2010,,0.006661063,0.001860628,-0.019124794,-0.100190665,0.028765575,-0.133953662,,-0.041843284
8/3/2010,,-0.004800436,0.017529369,-0.005988293,-0.093529602,0.04140085,-0.129877805,,-0.016847759
8/2/2010,,0.022329805,0.022148412,-0.010699139,-0.098330038,0.060396071,-0.15104001,,-0.004008771
7/30/2010,,-0.000181393,-0.005065638,0.001268868,-0.066069232,0.069847281,-0.130128065,,0.008270022
7/29/2010,,-0.004884245,-0.011359683,-0.007554096,-0.056705187,0.086773181,-0.140700722,,0.023268444
7/28/2010,,-0.006475438,-0.006565028,-0.034514693,-0.030227645,0.06956774,-0.143130245,,0.006524607
7/27/2010,,-8.96E-05,0.010272209,-0.0279071,-0.033546131,0.055524842,-0.144917544,,0.010810907
7/26/2010,,0.010361799,0.019003369,-0.039027083,-0.033635721,0.079369976,-0.147960152,,0.002759895
7/23/2010,,0.00864157,0.030717923,-0.034554509,-0.010744958,0.093515282,-0.141685765,,0.012489493
7/22/2010,,0.022076352,0.008993321,0.002007865,0.001004436,0.095650214,-0.154886594,,-0.000640996
7/21/2010,,-0.013083031,-0.002052638,0.023810673,0.039734299,0.114747481,-0.132600981,,0.028929527
7/20/2010,,0.011030393,0.016919617,0.010818855,0.029519429,0.103486043,-0.150298623,,0.02069414
7/19/2010,,0.005889224,-0.022031579,0.006873496,0.040549822,0.105625272,-0.149835805,,0.057803605
7/16/2010,,-0.027920803,-0.027647259,0.012114546,0.043749013,0.107751504,-0.154841756,,0.032624028
7/15/2010,,0.000273544,0.000182331,-0.023243955,0.016185431,0.095870938,-0.181152842,,0.001374085
7/14/2010,,-9.12E-05,0.014884539,-0.032817201,-0.006024008,0.095319687,-0.209706031,,-0.011654227
7/13/2010,,0.014975752,0.015623926,-0.063918629,-0.004564068,0.083942975,-0.215441685,,-0.002473067
7/12/2010,,0.000648174,0.008085872,-0.055477312,0.010411684,0.098167352,-0.224503921,,-0.030511147
7/9/2010,,0.007437699,0.017284489,-0.054829138,-0.022596471,0.097227537,-0.221471152,,-0.005124586
7/8/2010,,0.00984679,0.040857004,-0.041926885,-0.00979835,0.098119332,-0.21596339,,0.018130171
7/7/2010,,0.031010214,0.03754465,-0.027613649,-0.010606553,0.104508139,-0.205435039,,0.024099786
7/6/2010,,0.006534435,0.00106988,0.012942003,0.032932695,0.141247097,-0.154858188,,0.058197565
7/2/2010,,-0.005464555,-0.009931001,0.053995178,0.071797845,0.137310252,-0.148212468,,0.037497283
7/1/2010,,-0.004466445,-0.014011883,0.044350169,0.040627268,0.131845697,-0.126004184,,0.038246633
6/30/2010,,-0.009545438,-0.040907226,0.056593142,0.053127605,0.120564887,-0.134594843,,0.036644576
6/29/2010,,-0.031361788,-0.034518739,0.050155528,0.043582168,0.114432436,-0.136016768,,-0.007631054
6/28/2010,,-0.003156952,0.001023502,0.035447251,0.01222038,0.082388969,-0.176699093,,-0.022704381
6/25/2010,,0.004180453,-0.012528965,0.03515846,-0.011256887,0.072904525,-0.177246159,,-0.041485611
6/24/2010,,-0.016709419,-0.019817242,0.038255318,-0.001029602,0.077685238,-0.194581339,,-0.043924509
6/23/2010,,-0.003107823,-0.019761334,0.019939462,-0.018759767,0.062603255,-0.219871689,,-0.052315553
6/22/2010,,-0.01665351,-0.019521672,0.017188859,-0.00895346,0.064362096,-0.223763253,,-0.053580909
6/21/2010,,-0.002868161,-0.001784565,-0.021947634,-0.025606971,0.040699955,-0.209970966,,-0.049589399
6/18/2010,,0.001083596,0.002690033,-0.023264642,-0.00447795,0.032499863,-0.216518169,,-0.046040272
6/17/2010,,0.001606437,0.001249217,-0.027024997,0.002315864,0.038658083,-0.222726308,,-0.03725898
6/16/2010,,-0.00035722,0.022125762,-0.054230938,0.017618074,0.040777015,-0.220137324,,-0.032495931
6/15/2010,,0.022482982,0.020931829,-0.049227735,0.016734197,0.034510009,-0.206838732,,-0.016104564
6/14/2010,,-0.001551153,0.003292798,-0.037399747,0.03921718,0.049058449,-0.161160751,,0.010194549
6/11/2010,,0.004843951,0.033656328,-0.026421866,0.068445641,0.047247509,-0.165450215,,0.023252756
6/10/2010,,0.028812377,0.023451955,0.014191073,0.059400521,0.052004827,-0.165045528,,0.03309092
6/9/2010,,-0.005360422,0.005294571,0.039565178,0.091057871,0.076650928,-0.133694019,,0.040161643
6/8/2010,,0.010654994,-0.00187404,0.008498733,0.042598689,0.066844683,-0.144139156,,0.038237532
6/7/2010,,-0.012529033,-0.048298022,0.036120509,0.053253683,0.075838308,-0.129350833,,0.043648337
6/4/2010,,-0.035768988,-0.032330715,0.023591476,0.089489111,0.063134264,-0.142091471,,0.030500252
6/3/2010,,0.003438273,0.029144296,0.000451556,0.059694333,0.013173134,-0.187213244,,-0.003874534
6/2/2010,,0.025706022,0.008739239,-0.029059554,0.086928264,0.013588404,-0.17104273,,-0.025537985
6/1/2010,,-0.016966783,-0.029595851,0.0026933,0.099755691,0.038403506,-0.146180519,,-0.007802417
5/28/2010,,-0.012629068,0.020320315,-0.0023801,0.087575005,0.008338848,-0.2046202,,-0.010670489
5/27/2010,,0.032949383,0.026902551,-0.029502844,0.067378477,-0.004922531,-0.231092999,,-0.018518185
5/26/2010,,-0.006046832,-0.005026085,0.041937397,0.124262584,0.029381336,-0.180129039,,0.013282582
5/25/2010,,0.001020747,-0.011893383,0.041600784,0.12199926,0.014178822,-0.211465661,,-0.00369414
5/24/2010,,-0.01291413,0.001579546,0.056317303,0.123020007,0.027418627,-0.210444914,,0.030359279
5/21/2010,,0.014493676,-0.023997182,0.042876517,0.100620153,0.014324519,-0.221226944,,-0.001567751
5/20/2010,,-0.038490858,-0.044201077,0.075641083,0.116935423,0.026746627,-0.192266032,,0.043691964
5/19/2010,,-0.005710219,-0.019405991,0.049658949,0.0695534,-0.017622096,-0.224039912,,-0.001738528
5/18/2010,,-0.013695772,-0.013169116,0.030059659,0.060080189,-0.028059631,-0.228543645,,-0.02987731
5/17/2010,,0.000526656,-0.017744234,0.01920886,0.046384417,-0.05736778,-0.270250634,,-0.088880649
5/14/2010,,-0.01827089,-0.030779614,-0.023363244,0.062126515,-0.056841124,-0.26152856,,-0.051016811
5/13/2010,,-0.012508724,0.001380347,-0.026647237,0.032570126,-0.074279367,-0.288333088,,-0.083385374
5/12/2010,,0.013889071,0.011044098,-0.005378397,0.019310027,-0.097199968,-0.27534641,,-0.068456373
5/11/2010,,-0.002844973,0.040253787,0.014484886,0.03161111,-0.081350395,-0.258493757,,-0.039643918
5/10/2010,,0.04309876,0.028111863,0.03543557,0.028766137,-0.096677359,-0.242447655,,-0.00165256
5/7/2010,,-0.014986897,-0.048764461,0.065655734,0.06186101,-0.046333175,-0.222413476,,-0.013999629
5/6/2010,,-0.033777565,-0.039751776,0.067776131,0.052602856,-0.063384843,-0.223411094,,0.021778205
5/5/2010,,-0.005974211,-0.029769868,0.02167737,0.016470385,-0.065810149,-0.274374775,,0.007455324
5/4/2010,,-0.023795657,-0.010917062,0.008135699,0.002379801,-0.066789154,-0.276932099,,-0.002319065
5/3/2010,,0.012878595,-0.004228698,0.008274766,-0.021415856,-0.102615582,-0.334181657,,-0.033666901
4/30/2010,,-0.017107293,-0.004786097,0.024936869,-0.015351626,-0.105168092,-0.326665009,,-0.030360758
4/29/2010,,0.012321196,0.019888656,0.001322937,-0.029045932,-0.111347316,-0.344115527,,-0.07060141
4/28/2010,,0.00756746,-0.016367264,0.010665048,-0.017406416,-0.087487519,-0.352840424,,-0.032495633
4/27/2010,,-0.023934724,-0.027718232,0.020054102,-0.016166448,-0.084665928,-0.342122669,,-0.021137453
4/26/2010,,-0.003783508,0.002723131,-0.012771787,-0.040101172,-0.104401273,-0.356549992,,-0.013686269
4/23/2010,,0.006506639,0.009485724,-0.020318287,-0.041656985,-0.113299389,-0.375331173,,-0.020479106
4/22/2010,,0.002979085,0.001157491,0.002228589,-0.030283681,-0.084248706,-0.378594509,,-0.000496278
4/21/2010,,-0.001821593,0.007069571,0.004382879,-0.034313227,-0.061853228,-0.369483366,,0.002417574
4/20/2010,,0.008891165,0.012654157,-0.008724213,-0.041466751,-0.053454179,-0.390653856,,-0.015833614
4/19/2010,,0.003762992,-0.012277245,-0.000584423,-0.032575586,-0.056981172,-0.338943394,,0.000746271
4/16/2010,,-0.016040237,-0.015215442,0.00159058,-0.023225475,-0.05321818,-0.341863257,,0.023583224
4/15/2010,,0.000824795,0.012110294,-0.020995561,-0.045175498,-0.057970715,-0.372459789,,0.000661712
4/14/2010,,0.011285499,0.012036873,-0.023628749,-0.052285246,-0.059846841,-0.382248313,,-0.009800743
4/13/2010,,0.000751375,0.002339363,-0.006614507,-0.041259534,-0.056972104,-0.353568996,,0.005638022
4/12/2010,,0.001587989,0.008133892,-0.008218039,-0.04050816,-0.046850735,-0.353050712,,0.007827461
4/9/2010,,0.006545904,0.010003887,-0.014746423,-0.04317308,-0.046658328,-0.351462724,,-0.005781048
4/8/2010,,0.003457983,-0.00227076,-0.00820052,-0.041072999,-0.043434661,-0.383890494,,0.015341338
4/7/2010,,-0.005728743,-0.003373837,-0.011556901,-0.039276385,-0.044189082,-0.391152519,,0.025447101
4/6/2010,,0.002354907,0.01047128,-0.013872658,-0.045180138,-0.050621637,-0.373279594,,0.012297758
